,sample_id,filename,given_label,noisy_label
587,587,leopard_frog_s_001074.png,6,2
588,588,rana_palustris_s_000022.png,6,6
589,589,lippizaner_s_001181.png,7,2
590,590,wagon_s_000155.png,1,9
591,591,american_toad_s_001410.png,6,6
592,592,cargo_vessel_s_000659.png,8,0
593,593,station_wagon_s_001705.png,1,9
594,594,transporter_s_000076.png,9,1
595,595,broodmare_s_001098.png,7,4
596,596,passenger_ship_s_000050.png,8,0
597,597,tabby_cat_s_000484.png,3,5
598,598,fighter_s_000276.png,0,9
599,599,car_s_000506.png,1,7
600,600,stealth_fighter_s_000139.png,0,2
601,601,pleasure_craft_s_000076.png,8,0
602,602,cruiser_s_000744.png,8,0
603,603,tabby_cat_s_002478.png,3,3
604,604,attack_aircraft_s_000423.png,0,8
605,605,stealth_fighter_s_000460.png,0,2
606,606,police_cruiser_s_000787.png,1,8
607,607,mongrel_s_000381.png,5,3
608,608,attack_aircraft_s_001166.png,0,6
609,609,supertanker_s_000557.png,8,0
610,610,tugboat_s_000807.png,8,0
611,611,stud_mare_s_000413.png,7,4
612,612,lorry_s_001039.png,9,1
613,613,trailer_truck_s_001496.png,9,9
614,614,airliner_s_001477.png,0,3
615,615,camion_s_001521.png,9,8
616,616,alces_alces_s_000404.png,4,7
617,617,automobile_s_000315.png,1,1
618,618,tabby_cat_s_001542.png,3,3
619,619,pickerel_frog_s_000003.png,6,9
620,620,spring_frog_s_000318.png,6,2
621,621,roebuck_s_000153.png,4,4
622,622,reindeer_s_000121.png,4,3
623,623,male_horse_s_000008.png,7,7
624,624,dog_s_000052.png,5,5
625,625,bufo_bufo_s_001959.png,6,2
626,626,stealth_bomber_s_000492.png,0,4
627,627,pilot_boat_s_001819.png,8,8
628,628,attack_aircraft_s_001187.png,0,8
629,629,house_cat_s_000812.png,3,5
630,630,cassowary_s_000138.png,2,0
631,631,boat_s_000490.png,8,0
632,632,wapiti_s_000884.png,4,8
633,633,bufo_bufo_s_001492.png,6,6
634,634,delivery_truck_s_000157.png,9,1
635,635,truck_s_000060.png,9,1
636,636,stud_mare_s_000506.png,7,5
637,637,fighter_aircraft_s_000655.png,0,0
638,638,true_cat_s_000127.png,3,7
639,639,tabby_s_000228.png,3,5
640,640,american_green_toad_s_000007.png,6,3
641,641,quarter_horse_s_001833.png,7,7
642,642,odocoileus_hemionus_s_001090.png,4,4
643,643,tipper_lorry_s_000527.png,9,1
644,644,compact_car_s_001200.png,1,8
645,645,pickerel_frog_s_000242.png,6,2
646,646,finch_s_000308.png,2,3
647,647,arabian_s_002456.png,7,7
648,648,dunnock_s_001476.png,2,7
649,649,emu_s_002196.png,2,5
650,650,plane_s_000065.png,0,2
651,651,european_toad_s_000360.png,6,2
652,652,arabian_s_002383.png,7,2
653,653,dog_s_002098.png,5,5
654,654,quarter_horse_s_001757.png,7,4
655,655,rana_temporaria_s_001922.png,6,3
656,656,cargo_ship_s_001318.png,8,6
657,657,tip_truck_s_001017.png,9,8
658,658,biplane_s_001055.png,0,0
659,659,camion_s_001255.png,9,9
660,660,red_deer_s_000756.png,4,7
661,661,capreolus_capreolus_s_000822.png,4,4
662,662,lippizaner_s_000840.png,7,4
663,663,propeller_plane_s_001438.png,0,2
664,664,dumper_s_000646.png,9,0
665,665,capreolus_capreolus_s_000284.png,4,4
666,666,truck_s_000526.png,9,1
667,667,bufo_s_001473.png,6,3
668,668,fire_engine_s_001449.png,9,1
669,669,elk_s_001164.png,4,4
670,670,canis_familiaris_s_001319.png,5,3
671,671,tennessee_walking_horse_s_000005.png,7,4
672,672,truck_s_000838.png,9,9
673,673,rhea_s_001649.png,2,4
674,674,mule_deer_s_002514.png,4,2
