,sample_id,filename,given_label,noisy_label
217,217,house_s_000333.png,37,37
218,218,keyboard_s_001475.png,39,39
219,219,bicycle_s_000537.png,8,8
220,220,soda_bottle_s_001739.png,9,9
221,221,poppy_s_002423.png,62,92
222,222,telephone_set_s_000154.png,86,86
223,223,computer_keyboard_s_000417.png,39,99
224,224,cattle_s_001528.png,19,15
225,225,orchid_s_001818.png,54,54
226,226,computer_keyboard_s_001353.png,39,39
227,227,goblet_s_000234.png,28,28
228,228,male_child_s_000659.png,11,11
229,229,tractor_s_000753.png,89,89
230,230,train_s_002155.png,90,90
231,231,train_s_000511.png,90,85
232,232,spider_s_001311.png,79,79
233,233,racoon_s_000375.png,66,66
234,234,tram_s_000405.png,81,81
235,235,chimpanzee_s_001180.png,21,21
236,236,spider_s_001685.png,79,79
237,237,electric_lamp_s_000649.png,40,17
238,238,ankylosaurus_s_001671.png,29,29
239,239,clock_s_000835.png,22,10
240,240,school_bus_s_001438.png,13,13
241,241,sofa_s_000004.png,25,25
242,242,male_child_s_000924.png,11,11
243,243,macropus_giganteus_s_000175.png,38,38
244,244,bowl_s_001230.png,10,10
245,245,salix_alba_s_000012.png,96,96
246,246,orchid_s_000499.png,54,92
247,247,rabbit_s_000297.png,65,88
248,248,keyboard_s_000032.png,39,39
249,249,discharge_lamp_s_000675.png,40,40
250,250,leopard_s_001332.png,42,88
251,251,moped_s_000169.png,48,48
252,252,motorcycle_s_001453.png,48,48
253,253,mushroom_s_001593.png,51,51
254,254,boy_s_002307.png,11,46
255,255,cloud_s_001591.png,23,71
256,256,cloud_s_000856.png,23,60
257,257,bulldozer_s_001774.png,89,89
258,258,shumard_oak_s_000107.png,52,47
259,259,man_s_000926.png,46,32
260,260,infant_s_000851.png,2,2
261,261,bowhead_s_001056.png,95,95
262,262,lion_s_001676.png,43,43
263,263,telephone_set_s_000659.png,86,86
264,264,fox_s_001649.png,34,50
265,265,raccoon_s_000598.png,66,66
266,266,caterpillar_s_000459.png,18,18
267,267,adam_s_002658.png,46,46
268,268,raccoon_s_001641.png,66,43
269,269,date_palm_s_000159.png,56,56
270,270,bartlett_pear_s_000454.png,57,57
271,271,cichlid_fish_s_000335.png,1,1
272,272,gecko_s_000199.png,44,44
273,273,boy_s_001906.png,11,11
274,274,sunflower_s_001373.png,82,82
275,275,cirrocumulus_cloud_s_000515.png,23,23
276,276,railroad_train_s_000200.png,90,90
277,277,palm_tree_s_001513.png,56,56
278,278,cattle_s_000659.png,19,19
279,279,byway_s_000036.png,68,49
280,280,raccoon_s_002225.png,66,66
281,281,goblet_s_000954.png,28,28
282,282,carassius_auratus_s_000432.png,1,1
283,283,bosc_s_000204.png,57,57
284,284,guitarfish_s_000596.png,67,72
285,285,bed_s_001459.png,5,91
286,286,bus_s_000314.png,13,90
287,287,colubrid_s_000836.png,78,99
288,288,bee_s_002016.png,6,6
289,289,table_s_000769.png,84,5
290,290,beetle_s_000181.png,7,7
291,291,mower_s_000031.png,41,58
292,292,lapin_s_002229.png,65,21
293,293,squirrel_s_000142.png,80,93
294,294,drawbridge_s_001392.png,12,12
295,295,mus_musculus_s_001086.png,50,50
296,296,porcupine_s_001592.png,63,63
297,297,dungeness_crab_s_000469.png,26,26
298,298,safety_bike_s_000482.png,8,8
299,299,navel_orange_s_000469.png,53,53
300,300,serengeti_s_001565.png,60,60
301,301,roundworm_s_000036.png,99,99
302,302,grey_wolf_s_001623.png,97,97
303,303,army_tank_s_000896.png,85,89
304,304,red_delicious_s_000552.png,0,0
305,305,worm_snake_s_000429.png,78,61
306,306,elephant_s_002874.png,31,29
307,307,bowl_s_000883.png,10,10
308,308,baby_s_000255.png,2,2
309,309,beetle_s_001769.png,7,7
310,310,lion_s_000032.png,43,43
311,311,sweet_pepper_s_000638.png,83,54
312,312,grey_wolf_s_001289.png,97,97
313,313,trout_s_000574.png,91,91
314,314,sunflower_s_001720.png,82,82
315,315,cup_s_000922.png,28,28
316,316,leopard_s_000559.png,42,42
317,317,northern_spy_s_000602.png,0,51
318,318,sunflower_s_001391.png,82,82
319,319,bed_s_001452.png,5,25
320,320,divided_highway_s_000832.png,68,68
321,321,plain_s_001151.png,60,60
322,322,dolphin_s_001674.png,30,30
323,323,white_woman_s_000709.png,98,46
324,324,sunflower_s_001846.png,82,82
325,325,armchair_s_000265.png,20,20
326,326,possum_s_000343.png,64,48
327,327,raccoon_s_002845.png,66,66
328,328,bowl_s_001218.png,10,77
329,329,skunk_s_000384.png,75,66
330,330,orchid_s_001270.png,54,54
331,331,bosc_s_000883.png,57,57
332,332,tv_s_002465.png,87,46
333,333,raccoon_s_000022.png,66,66
334,334,raccoon_s_000090.png,66,66
335,335,mako_s_001445.png,73,73
336,336,butterfly_orchid_s_001188.png,54,54
337,337,panthera_tigris_s_000539.png,88,88
338,338,panthera_pardus_s_000246.png,42,42
339,339,bungalow_s_000578.png,37,37
340,340,squirrel_s_000430.png,80,27
341,341,tv_s_000033.png,87,40
342,342,bear_s_002131.png,3,74
343,343,ankylosaurus_s_000716.png,29,47
344,344,lion_s_002042.png,43,43
345,345,lift_bridge_s_000070.png,12,12
346,346,shark_s_001047.png,73,73
347,347,golden_willow_s_000013.png,96,96
348,348,cirrocumulus_s_001438.png,23,23
349,349,willow_tree_s_001348.png,96,52
350,350,breakfast_table_s_000858.png,84,78
351,351,oxen_s_001941.png,19,31
352,352,poppy_s_000601.png,62,62
353,353,northern_spy_s_000766.png,0,0
354,354,chimpanzee_s_000577.png,21,21
355,355,male_child_s_001502.png,11,11
356,356,syrian_hamster_s_001413.png,36,36
357,357,opossum_s_001043.png,64,97
358,358,world_trade_center_s_001237.png,76,49
359,359,field_s_001255.png,60,60
360,360,bear_s_000044.png,3,3
361,361,squirrel_s_002376.png,80,80
362,362,sunflower_s_001415.png,82,82
363,363,argiope_aurantia_s_000726.png,79,79
364,364,stone_crab_s_001783.png,26,45
365,365,lapin_s_002654.png,65,65
366,366,seal_s_001016.png,72,72
367,367,male_child_s_001512.png,11,11
368,368,camelus_dromedarius_s_000230.png,15,15
369,369,indian_elephant_s_000094.png,31,31
370,370,dirt_bike_s_000124.png,48,8
371,371,lift_bridge_s_000903.png,12,12
372,372,rainbow_trout_s_000750.png,91,91
373,373,aegean_s_000757.png,71,71
374,374,television_s_002468.png,87,25
375,375,garden_snail_s_000966.png,77,98
376,376,dromedary_s_000084.png,15,15
377,377,tiger_beetle_s_000921.png,7,7
378,378,pickup_s_001180.png,58,13
379,379,mushroom_s_002093.png,51,51
380,380,river_otter_s_000386.png,55,55
381,381,panzer_s_000067.png,85,89
382,382,baby_s_002466.png,2,2
383,383,bear_s_001647.png,3,93
384,384,tractor_s_001465.png,89,89
385,385,bowl_s_000101.png,10,10
386,386,bear_s_002027.png,3,3
387,387,boy_s_000158.png,11,98
388,388,reclining_chair_s_000127.png,20,20
389,389,manual-beaver034.png,4,4
390,390,minibike_s_001863.png,48,48
391,391,crocodile_s_002271.png,27,27
392,392,minibike_s_001177.png,48,48
393,393,beetle_s_001021.png,7,7
394,394,stingray_s_002101.png,67,67
395,395,bear_cub_s_001016.png,3,3
396,396,lapin_s_000097.png,65,65
397,397,palm_tree_s_001619.png,56,56
398,398,soda_bottle_s_000645.png,9,9
399,399,banded_gecko_s_000157.png,44,6
400,400,fin_whale_s_000867.png,95,95
401,401,cain_s_000459.png,46,35
402,402,bell_pepper_s_000991.png,83,83
403,403,rushlight_s_000226.png,40,40
404,404,pickup_s_001808.png,58,5
405,405,surveillance_system_s_001215.png,87,16
406,406,pine_tree_s_000025.png,59,59
407,407,caterpillar_s_000225.png,18,27
408,408,motorcycle_s_001792.png,48,48
409,409,built_in_bed_s_000558.png,5,5
410,410,tiger_s_000274.png,88,88
411,411,dungeness_crab_s_000178.png,26,26
412,412,chimp_s_000637.png,21,3
413,413,oriental_cockroach_s_001588.png,24,79
414,414,valencia_orange_s_000882.png,53,53
415,415,causeway_s_000413.png,68,68
416,416,mount_s_001947.png,49,49
417,417,bulldozer_s_001897.png,89,89
418,418,willow_tree_s_001747.png,96,96
419,419,lady_tulip_s_000107.png,92,15
420,420,tiger_beetle_s_000209.png,7,7
421,421,school_bus_s_000236.png,13,13
422,422,nematode_s_001472.png,99,78
423,423,alp_s_000837.png,49,71
424,424,alarm_clock_s_000740.png,22,22
425,425,palm_tree_s_000276.png,56,46
426,426,stingray_s_001539.png,67,67
427,427,minibus_s_001401.png,13,13
428,428,wolf_pup_s_001918.png,97,97
429,429,apis_mellifera_s_001442.png,6,6
430,430,cattle_s_000150.png,19,19
431,431,world_trade_center_s_000024.png,76,76
432,432,rabbit_s_000039.png,65,38
433,433,pop_bottle_s_001263.png,9,9
434,434,sea_s_000630.png,71,71
435,435,hedgehog_s_001903.png,63,72
436,436,adriatic_sea_s_001411.png,71,60
437,437,caterpillar_s_001744.png,18,27
438,438,river_otter_s_000223.png,55,74
439,439,fox_s_001599.png,34,34
440,440,caterpillar_s_002191.png,18,18
441,441,pearmain_s_000139.png,0,0
442,442,date_palm_s_000021.png,56,56
443,443,cloud_s_000031.png,23,23
444,444,striped_skunk_s_001335.png,75,75
445,445,rose_s_000123.png,70,62
446,446,hognose_snake_s_000782.png,78,78
447,447,lobster_s_001171.png,45,45
448,448,raccoon_s_001131.png,66,66
449,449,trout_s_001341.png,91,91
450,450,couch_s_000195.png,25,25
451,451,pickup_s_000169.png,58,58
452,452,train_s_001419.png,90,37
453,453,pachycephalosaurus_s_001100.png,29,38
454,454,byway_s_001933.png,68,60
455,455,female_child_s_000940.png,35,35
456,456,butterfly_orchid_s_001933.png,54,54
457,457,garden_snail_s_001564.png,77,77
458,458,timber_wolf_s_001336.png,97,97
459,459,red_delicious_s_001189.png,0,11
460,460,rose_s_001126.png,70,92
461,461,striped_skunk_s_001123.png,75,75
462,462,field_s_000442.png,60,60
463,463,rabbit_s_001088.png,65,86
464,464,bed_s_000680.png,5,84
465,465,pickup_s_000872.png,58,58
466,466,sunflower_s_000507.png,82,82
467,467,alp_s_001957.png,49,49
468,468,plate_s_000583.png,61,2
469,469,chalice_s_000481.png,28,28
470,470,banded_gecko_s_000308.png,44,44
471,471,palm_s_001288.png,56,56
472,472,sunflower_s_002364.png,82,82
473,473,fishplate_s_000122.png,61,61
474,474,king_of_beasts_s_001934.png,43,34
475,475,reclining_chair_s_001474.png,20,20
476,476,kangaroo_s_000337.png,38,42
477,477,armoured_combat_vehicle_s_000442.png,85,85
478,478,tv_s_000971.png,87,87
479,479,mount_s_001367.png,49,33
480,480,armored_combat_vehicle_s_000092.png,85,85
481,481,oriental_cockroach_s_000660.png,24,24
482,482,beetle_s_000140.png,7,24
483,483,panthera_tigris_s_000518.png,88,88
484,484,discharge_lamp_s_001205.png,40,40
485,485,kangaroo_s_002432.png,38,38
486,486,seal_s_001302.png,72,72
487,487,oil_palm_s_000902.png,56,96
488,488,beaver_s_000300.png,4,42
489,489,streetcar_s_001199.png,81,81
490,490,black_woman_s_000361.png,98,46
491,491,wolf_pup_s_001346.png,97,38
492,492,butterfly_s_001034.png,14,45
493,493,man_s_001512.png,46,46
494,494,cirrostratus_s_000880.png,23,23
495,495,tractor_s_000670.png,89,5
496,496,phone_s_002177.png,86,10
497,497,bell_pepper_s_000521.png,83,83
498,498,orchid_s_001494.png,54,54
499,499,crocodylus_niloticus_s_000031.png,27,27
500,500,motor_mower_s_000278.png,41,41
501,501,willow_tree_s_002039.png,96,96
502,502,carassius_auratus_s_000240.png,1,1
503,503,streetcar_s_001216.png,81,13
504,504,spider_s_002036.png,79,79
505,505,dolphin_s_001789.png,30,30
506,506,castle_s_002549.png,17,17
507,507,mourning_cloak_s_000845.png,14,14
508,508,guitarfish_s_000177.png,67,23
509,509,recliner_s_001853.png,20,20
510,510,butterfly_orchid_s_000220.png,54,39
511,511,tulip_s_001088.png,92,92
512,512,forest_s_000628.png,33,59
513,513,bartlett_s_000802.png,57,57
514,514,rabbit_s_001687.png,65,65
515,515,alp_s_000839.png,49,49
516,516,adriatic_sea_s_002055.png,71,71
517,517,pine_tree_s_001493.png,59,96
518,518,army_tank_s_000588.png,85,85
519,519,clock_s_002353.png,22,22
520,520,indian_elephant_s_000201.png,31,19
521,521,panzer_s_000006.png,85,85
522,522,palace_s_001469.png,17,12
523,523,panthera_pardus_s_000718.png,42,43
524,524,poppy_s_000707.png,62,92
525,525,crab_s_001193.png,26,26
526,526,field_s_001814.png,60,71
527,527,nile_crocodile_s_001648.png,27,27
528,528,anjou_s_000404.png,57,57
529,529,oxen_s_001496.png,19,19
530,530,wolf_cub_s_001051.png,97,97
531,531,tiger_s_000719.png,88,42
532,532,bowl_s_000643.png,10,11
533,533,elephant_s_002867.png,31,31
534,534,cloud_s_000879.png,23,23
535,535,table_s_002781.png,84,25
536,536,shrew_s_000446.png,74,4
537,537,porcupine_s_000275.png,63,63
538,538,armoire_s_000304.png,94,94
539,539,snail_s_002283.png,77,27
540,540,train_s_001132.png,90,81
541,541,field_s_001105.png,60,60
542,542,bed_s_001805.png,5,5
543,543,cichlid_fish_s_000840.png,1,18
544,544,saucer_s_000150.png,61,61
545,545,right_whale_s_000132.png,95,95
546,546,plaice_s_000350.png,32,32
547,547,balaenoptera_physalus_s_000007.png,95,95
548,548,pear_s_001156.png,57,32
549,549,plaice_s_000110.png,32,51
550,550,cirrostratus_s_000901.png,23,23
551,551,computer_keyboard_s_002296.png,39,39
552,552,lobster_s_002082.png,45,45
553,553,lawn_mower_s_000203.png,41,41
554,554,research_rocket_s_000047.png,69,95
555,555,tractor_s_001897.png,89,83
556,556,lobster_s_000076.png,45,45
557,557,silver_maple_s_001252.png,47,47
558,558,bartlett_pear_s_000444.png,57,57
559,559,boy_s_002179.png,11,11
560,560,minibike_s_001969.png,48,89
561,561,shrew_s_001585.png,74,74
562,562,baby_s_001993.png,2,3
563,563,boy_s_001803.png,11,2
564,564,balaenoptera_physalus_s_000115.png,95,72
565,565,field_mouse_s_000921.png,50,4
566,566,house_s_000981.png,37,37
567,567,pine_s_000436.png,59,47
568,568,adriatic_s_002852.png,71,71
569,569,breakfast_table_s_001147.png,84,84
570,570,dozer_s_000609.png,89,89
571,571,breakfast_table_s_001484.png,84,84
572,572,rose_s_001319.png,70,70
573,573,soda_can_s_000473.png,16,86
574,574,adriatic_sea_s_000597.png,71,71
575,575,velocipede_s_001585.png,8,79
576,576,moped_s_000035.png,48,48
577,577,elephant_s_002404.png,31,35
578,578,eve_s_000004.png,98,46
579,579,plaice_s_000047.png,32,11
580,580,baby_s_002128.png,2,35
581,581,water_shrew_s_000191.png,74,74
582,582,poppy_s_001264.png,62,62
583,583,sea_s_002165.png,71,71
584,584,train_s_001394.png,90,90
585,585,red_fox_s_000435.png,34,34
586,586,disciotis_venosa_s_000196.png,51,51
587,587,macoun_s_000441.png,0,0
588,588,lift_bridge_s_000420.png,12,12
589,589,crab_s_002209.png,26,26
590,590,bartlett_pear_s_000233.png,57,57
591,591,poppy_s_001733.png,62,62
592,592,bartlett_pear_s_000472.png,57,57
593,593,indian_elephant_s_000796.png,31,31
594,594,rabbit_s_001146.png,65,38
595,595,yellowtail_flounder_s_000243.png,32,32
596,596,coffee_can_s_001622.png,16,16
597,597,little_girl_s_000041.png,35,32
598,598,black_woman_s_001350.png,98,98
599,599,male_child_s_001793.png,11,11
600,600,tv_s_001357.png,87,84
601,601,kangaroo_s_002285.png,38,38
602,602,oak_tree_s_000047.png,52,31
603,603,bulldozer_s_000838.png,89,58
604,604,discharge_lamp_s_001516.png,40,40
605,605,wtc_s_002086.png,76,69
606,606,tiger_beetle_s_000003.png,7,7
607,607,butterfly_orchid_s_000865.png,54,54
608,608,skyscraper_s_001185.png,76,76
609,609,delphinus_delphis_s_000307.png,30,30
610,610,pine_tree_s_001916.png,59,52
611,611,breakfast_table_s_001115.png,84,84
612,612,bear_cub_s_000055.png,3,3
613,613,rainbow_trout_s_001311.png,91,27
614,614,man_s_001569.png,46,72
615,615,lapin_s_000175.png,65,65
616,616,lion_s_001571.png,43,43
617,617,mount_s_002677.png,49,39
618,618,apis_mellifera_s_000067.png,6,79
619,619,forest_s_001829.png,33,33
620,620,bunk_s_000515.png,5,13
621,621,butterfly_s_001030.png,14,14
622,622,garden_snail_s_001207.png,77,80
623,623,flying_gecko_s_000107.png,44,27
624,624,byway_s_001963.png,68,68
625,625,sunflower_s_001371.png,82,82
626,626,wardrobe_s_000411.png,94,94
627,627,raccoon_s_002036.png,66,66
628,628,shark_s_001677.png,73,23
629,629,palm_tree_s_002039.png,56,37
630,630,dozer_s_000602.png,89,89
631,631,valencia_orange_s_000296.png,53,53
632,632,clock_s_002064.png,22,22
633,633,test_rocket_s_000008.png,69,76
634,634,brown_snail_s_000254.png,77,77
635,635,breakfast_table_s_000906.png,84,84
636,636,lounge_chair_s_000324.png,20,20
637,637,black_woman_s_000116.png,98,35
638,638,castor_fiber_s_000296.png,4,27
639,639,exocet_s_000171.png,69,69
640,640,spider_s_001955.png,79,79
641,641,lamp_s_001826.png,40,28
642,642,lobster_s_000381.png,45,19
643,643,cichlid_fish_s_000302.png,1,1
644,644,feather_palm_s_000112.png,56,96
645,645,lapin_s_000922.png,65,65
646,646,verpa_s_000264.png,51,51
647,647,bed_s_001238.png,5,5
648,648,squirrel_s_002181.png,80,80
649,649,orchid_s_000751.png,54,54
650,650,dwarf_tulip_s_000093.png,92,92
651,651,castor_fiber_s_000472.png,4,15
652,652,cirrocumulus_cloud_s_000273.png,23,23
653,653,field_s_000026.png,60,82
654,654,streetcar_s_002138.png,81,90
655,655,snail_s_000896.png,77,77
656,656,shark_s_002270.png,73,93
657,657,black_woman_s_000156.png,98,98
658,658,red_delicious_s_000750.png,0,0
659,659,butterfly_s_000833.png,14,14
660,660,jug_s_000102.png,9,46
661,661,gecko_s_000722.png,44,93
662,662,crocodile_s_000007.png,27,65
663,663,bike_s_000256.png,8,8
664,664,panthera_leo_s_001721.png,43,43
665,665,neomys_fodiens_s_000035.png,74,4
666,666,cain_s_000133.png,46,46
667,667,wardrobe_s_001407.png,94,94
668,668,desk_phone_s_000500.png,86,86
669,669,dolphin_s_000768.png,30,30
670,670,dessert_plate_s_000127.png,61,61
671,671,bartlett_pear_s_000211.png,57,57
672,672,male_child_s_000715.png,11,98
673,673,streetcar_s_001157.png,81,13
674,674,sofa_s_000606.png,25,25
675,675,streetcar_s_001417.png,81,90
676,676,rose_s_000222.png,70,70
677,677,stegosaurus_s_001600.png,29,29
678,678,crocodylus_niloticus_s_000032.png,27,73
679,679,bear_s_001186.png,3,19
680,680,adriatic_sea_s_000395.png,71,23
681,681,tangerine_s_000443.png,53,83
682,682,minibike_s_000571.png,48,48
683,683,cattle_s_000459.png,19,6
684,684,squirrel_s_002089.png,80,18
685,685,bartlett_s_000838.png,57,67
686,686,cattle_s_000041.png,19,31
687,687,pine_s_002190.png,59,56
688,688,sofa_s_000047.png,25,25
689,689,wine_palm_s_000179.png,56,56
690,690,sorex_cinereus_s_000002.png,74,74
691,691,turbot_s_001406.png,32,50
692,692,bachelor_girl_s_000898.png,98,11
693,693,bungalow_s_000445.png,37,37
694,694,school_bus_s_000957.png,13,13
